time_sec,heart_rate,spo2,bp_sys,bp_dia,motion
325,75.14324554884907,98.2735595575876,118.31806527294432,75.14077545644543,0.03418458161829293
326,84.63244349400027,97.40959359234557,124.80152398140736,71.16687689508699,0.07031874447127112
327,83.16665077585175,98.55716084733443,122.31241812033427,79.07765440590555,0.04193240508062635
328,82.49647926820862,98.35769065772062,114.10315439183691,80.54343769632663,0.02029627674600136
329,82.51338203705711,98.35909286285397,120.86127193205519,79.78997972584538,0.009010510286606384
330,79.95101290861234,98.21923786940486,123.35765585864527,79.42048575220845,0.0752169903999862
331,76.41098251405667,98.009808328847,127.64015679693917,80.17216348340155,0.06233327952942237
332,80.30321823277491,98.33643061798341,124.4375198370703,84.09136588620305,0.05175947094258338
333,77.29135315395155,98.29590706687068,123.8042332715574,79.23821525628313,0.04119450726298393
334,83.90047893367101,97.82297964452948,120.30042997307582,77.70366969165092,0.03942003171593746
335,79.41177047399144,97.71319911355155,121.94156002711725,78.87549806044765,0.028485267031167775
336,76.69801121282995,98.050928147631,126.2475245035308,82.3173870390271,0.04137088710880231
337,78.71445663338802,98.7745100757476,113.33611301260176,85.64810751417299,0.0075982556975965135
338,81.6517258171025,97.38044646217305,118.25280336391522,77.48742504332328,0.03527872693062972
339,77.7451017887841,,116.1371562562188,80.39573514811553,0.043781249672978126
340,76.71111841773427,98.08238042061826,121.89576559363061,81.35342976774383,0.062197600943808384
341,80.97474884596765,98.02544385092801,126.15111087825395,76.0296879730847,0.049201470732532726
342,80.97986628443489,98.0866708321852,117.01512856639464,80.08166866885168,0.06589846227751119
343,77.97222729851548,98.12197659895425,108.04847816265281,74.13730457063161,0.0769827021022686
344,78.11584677752671,97.8883988726826,117.93889627487765,72.92379878504241,0.07116340187648204
345,80.92819974943055,98.74493171930104,124.56736866008703,81.46698563156903,0.05941019694757114
346,74.2076626340107,97.19954801076175,122.6881495147494,78.46450103467687,0.050237253583615686
347,74.37014490249378,97.58575148760988,122.14093123905288,80.80912163048488,0.030384239831728818
348,77.12622311499025,97.94837261992548,118.6000334906276,79.9284200919666,0.06479888102758632
349,79.14621139315261,97.17840559442291,113.60484631890107,76.0943998053448,0.0835949476444306
350,81.24363026239202,97.91207279778396,122.57647160812233,79.81898279214265,0.05684212079300836
351,85.90142486779821,98.83073508286401,115.82859094982688,75.06759477994058,0.08834518296852246
352,83.43063849280807,98.01044324414798,130.92048366690227,85.5638894320056,0.019488565838778327
353,79.3602458801463,98.11535045285935,122.85253604177258,74.57611862056015,0.026916732304409174
354,79.92393516838925,97.3699176174137,117.09675848723025,79.21685891612567,0.06710403015496526
355,75.98988254144876,97.69181929598027,116.94307376305686,75.830913647811,0.055285804203065024
356,79.92594745603044,97.81240180983804,119.53527896693205,82.28168469344318,0.07627564353143615
357,78.84536544431944,97.84114245162188,118.80249038989125,78.67427451487399,0.04969056718546521
358,81.29087424135236,98.64082189750188,125.58416887764977,77.92533312151517,0.03264049154943337
359,76.69107622579071,98.27884553036256,120.93208084872023,83.41280618020622,0.04572813515589915
360,82.07738605696468,97.44427102153148,116.34184130545736,80.11772236671021,0.01934632058152532
361,86.13095565201031,98.123252389216,129.45220342577892,82.06657778374387,0.027428186538059313
362,79.56495940617258,98.24911087424839,120.24654165760111,76.07469625393014,0.0694488799583602
363,81.60684688839576,98.57007451926063,123.84419837984449,74.38073222428997,0.0674557482893922
364,82.76057596684446,98.79027034328419,116.9588674627762,80.42883184816054,0.05726008569612154
365,78.39511811245666,97.49245290408606,121.81557813872261,78.72461457802108,0.015578449580790611
366,80.89636992724166,97.59457124439483,121.55554995571597,82.50573868981577,0.04283192848974223
367,80.05036960312718,97.37121107054269,110.55175353951924,79.6803661893498,0.02550000222679899
368,80.39070439419532,97.88299007044651,130.0763755523032,80.82030135693851,0.07353066507575531
369,76.90796086457813,98.23317918722317,126.45322230461274,73.50646988023503,0.038325557328747976
370,80.09804069703577,98.49366725829455,118.01402341927006,87.55374775845702,0.028285045784369012
371,81.99199316498179,97.96202448817874,114.48865129772072,79.34303205987187,0.05059592330242849
372,85.80457443118017,97.84007623837257,121.73780806901776,82.7903478813568,0.037196910863307765
373,83.83708330434082,98.07587899612437,120.43348849707198,76.65563331912149,0.07967487820407414
374,88.61272983004622,97.58242854918498,121.77834474281615,81.23203960886936,0.03530378204931618
375,76.93060974844781,99.04476936084738,120.95788698097044,74.78862094590102,0.022015434815507377
376,83.48928254688272,97.19616948644097,122.53120494652963,81.80827135303869,0.0069417296848496915
377,80.73336802295341,98.09237028944786,127.23652849695904,78.57610366245667,0.0493842699517317
378,88.75921173287068,99.01180310961482,122.84051602564323,80.11676201574227,0.03876139772284148
379,76.7668068585794,98.00339992228,114.75172250545029,82.79189612052039,0.021421907869765465
380,76.6411126312769,97.90498048249925,126.81281426356226,75.06983875511888,0.0737845292251157
381,77.6024294182239,97.82127728859479,128.20307281744144,77.26203307754881,0.06334490294858484
382,71.50441710276077,97.90980415911879,135.76028367256043,81.82929712434706,0.04943564242125541
383,77.89697991327695,98.68642423733826,114.38252983380201,88.39288589818699,0.07728652488341733
384,76.96346935378521,96.89406904433525,121.21441006575138,79.44767066135407,0.06325072066797226
385,80.60157514590483,98.76671685064817,109.58950648405506,82.36454447169572,0.03354288196963136
386,81.36702390310863,97.28802142377492,122.76574578189604,79.57211412056608,0.02921559672018468
387,87.50468335686355,97.8666738353828,117.25899850916613,87.7689823790252,0.06635963088907723
388,83.8016953527442,97.78537778985067,129.61722897412477,73.01111333213898,0.05792733912934702
389,77.69238537735039,98.29427663488536,116.1269251499071,80.37848417867743,0.053394955359413236
390,76.40634131460656,97.20093782405813,111.55408481016369,73.49782386575176,0.033070043942621856
391,81.96767668602602,98.23108633304098,117.6436812964874,69.97371371785313,0.06215895134011508
392,74.71906717191743,99.01215481164343,110.12256114391431,81.18984821247126,0.03489002233732102
393,87.32583506341741,97.31841299770359,123.75549727253654,80.55799118458984,0.047960266908126443
394,84.71776048288515,98.09485308380519,109.6745847687184,78.86065224903119,0.0789388829277396
395,78.12329739158118,97.6690089111017,120.1422879059158,79.57522363984098,0.03678331528379709
396,73.1474618836365,98.21294360309652,109.61094090071902,92.39319773628503,0.018540214858542785
397,85.41548949666165,98.00957388870788,118.39851097731679,78.96729944787427,0.028949056162597794
398,79.54184061898953,97.67925654547784,128.21689077902266,82.0404974450003,0.06988597653375248
399,84.95126524789384,98.24393614243554,121.80323945717898,77.40254072154448,0.05509462274760419
400,73.62228936482254,98.90217405489336,115.68253197517532,81.18093030016242,0.047422452426224934
401,77.60249990818491,97.90454810413635,119.84398255530458,79.04706529977753,0.03981812389376861
402,80.02097479887273,98.3598789710741,120.09008436022224,78.35792606908107,0.0597071981510638
403,80.18792237505897,97.35336352106442,122.36315172921702,87.2755941288013,0.03301790298019554
404,78.19973811408302,97.521781811591,113.16570818359587,84.70873985273735,0.05611331137285192
405,82.49139972939,98.23620313894018,122.96283636923665,80.54698658959693,0.03537490862374086
406,75.72951828246963,98.74205801426798,106.47804184198613,70.78315225622413,0.03204681229449892
407,79.43048205991482,98.17780667439283,116.85057723818095,78.55596310698972,0.037250251303499765
408,80.48118252684759,97.84347098473842,117.55863078774227,90.81211025762033,0.04249185107032077
409,82.05775533623499,97.99964570271167,123.16663413035619,79.07735333344117,0.04902340328132594
410,82.84645951235557,97.37479613301514,120.11315426338435,84.41287028821463,0.05470911590222229
411,75.50143163264852,98.30225766317768,112.97218473071857,85.76776960781041,0.0
412,73.8635433170575,98.4411665311617,115.07503437091492,80.8758556634239,0.03384698884506471
413,85.11070728759404,97.77395483358346,120.99340004773704,76.63271347252739,0.04216860045287922
414,81.32925604791836,97.76497892612025,119.60466329067722,70.25875067286844,0.0801012407721666
415,77.00605385377378,98.13293911482603,117.10437945182127,82.73665283443582,0.02839994783235736
416,86.20460790209009,97.7816401319797,117.5958310524401,76.74097598870581,0.05325593236199826
417,80.46269853717143,97.96693369268709,123.48083998579645,80.70460180755077,0.07990060619471676
418,84.71718873625531,99.04986089458326,117.41153713565393,75.00071864164255,0.023740629401054546
419,80.27007392564043,97.876487149627,119.55954377985464,78.93904983811919,0.05787950451728805
420,88.24299169952795,97.8208299239894,130.84968294040272,80.13487621960421,0.0339545633213096
421,87.02136336977281,97.67622909718241,112.88158681558039,81.07437432417719,0.039907325154215315
422,79.0041434060837,98.37209598574997,110.74078634212671,75.54071125059035,0.03393778332093371
423,83.88628380381742,97.90938791339094,123.91794832399303,84.78764379504541,0.035362853831682285
424,82.58150379834059,97.67531348083929,116.60678469352948,77.61242086107211,0.10443824295812987
425,85.4745262301294,98.66065201613651,118.4088123612869,73.30212215818702,0.06688911744143332
426,76.14030615767959,98.70980150225682,116.09421810934442,79.56390632014615,0.07203475723572418
427,82.74420583999375,97.69978821713065,118.70099929616244,80.13750123610583,0.059839869736729924
428,84.23369794739835,97.0667300243197,127.9926905604817,80.64235773268705,0.017874864231960844
429,72.96504205430755,98.50375684491846,124.0106422930906,85.44852961474032,0.057899159406466144
430,75.2669659493369,97.65768508712,124.31111755943489,79.05420465305656,0.07145859229014694
431,71.84307128895959,98.39531279958139,112.91886472103677,79.52152150252492,0.03293201051921778
432,78.92237266222178,97.01494809114408,114.24423131723566,75.58726247506763,0.06930653334322254
433,82.87016902318385,98.44629866914966,105.80460670257287,83.28221401155159,0.06408672419708158
434,86.00942820838411,97.3944140353596,115.95309589458623,80.73723625631241,0.0870408008962734
435,80.2963791216791,98.36538205953326,124.78351593192829,78.31988909082335,0.04164433974972763
436,86.51446218228517,98.00713653391821,122.58473257874185,72.38130122613815,0.028047780354485467
437,74.47959416714043,,118.89243368523938,85.77764878022035,0.04276743781254909
438,73.18647024257938,97.79648184353661,119.88849858140973,75.08928014217577,0.07871141986327247
439,79.77780920441353,98.34315922847836,116.55557228712297,77.63488796252118,0.013431882383160745
440,81.53626179575723,98.05294722655762,121.02379441200893,81.433378044304,0.008632485691379359
441,79.86922100762362,98.29220649023624,123.82939139740307,75.21376828553325,0.05178790557863227
442,71.7302315998405,98.98822029225774,111.92056606294764,74.02596088698742,0.04114821414451688
443,79.64351984194884,97.21787919414447,121.49823843918674,71.50420966919734,0.050154557863513693
444,106.97999683136658,88.3087791367088,124.66217435477334,82.88398781162255,0.842897834175659
445,82.67869019532016,98.05217796876161,117.92449855518315,77.81925502109472,0.03894861307762296
446,81.4663929843874,97.55060797583843,123.50350306060292,91.70908036989331,0.01253988338138759
447,76.24048085469057,97.3348431871305,134.07327222236276,76.0225797374765,0.0908896311439989
448,77.94453233065323,97.90543980461149,119.47828603506554,76.31419590628431,0.03005543425122448
449,75.76314591244419,98.46082505596223,121.96653525002662,77.7384281188584,0.02881925755975805
450,111.0162708583666,87.6382278025154,116.30971458169304,80.97253862055396,0.7016904279584287
451,83.82056928200495,98.75557746512368,120.90625581301025,78.11918664485876,0.04231021757916964
452,76.05709581465783,97.27441215497421,122.30135812491152,82.44932885601006,0.048732202959303784
453,82.01618606207138,97.99395552607697,120.9742117013507,76.08564644004538,0.05965580248120636
454,77.87896952651023,97.37380327779344,114.90152340145572,74.47363312614567,0.07167166206219991
455,76.82850867095063,98.18181594131248,121.03180885662725,72.80714104236357,0.04333078613636456
456,79.57187856018177,98.44344369504866,127.31097969358818,71.10570332825121,0.08039904011828598
457,75.8590307103225,97.78961910315947,122.24317882257263,77.92772392209977,0.007284003025303888
458,77.78540277861127,96.69789307168644,124.8099359453592,78.79607875042711,0.06519574473906155
459,75.2084884296446,98.09947407339824,118.81494014993686,77.47425189006726,0.033209448839646855
460,87.85890053166555,98.21836927586675,123.74950119711855,84.97362318874865,0.07744542633215984
461,80.14105420788691,98.20214737748086,121.39633919108263,84.91212083843254,0.05284088957661091
462,77.20109796802966,98.61789109591108,115.24544635156384,78.660788050222,0.03654189335981197
463,80.85591964293688,97.46447316017547,121.59260502399437,72.82431554723215,0.06325682186043266
464,79.55068780123668,98.34010805272523,115.04151668279845,77.73317956777979,0.06786376694414503
465,79.1161216018671,98.596253756239,116.83559862557604,77.60071442433176,0.06283788245717277
466,82.4566668001737,97.11070620799674,120.94664153646187,77.37146015088777,0.029406075207338792
467,83.03003084018923,98.15982591295949,121.48622136690062,77.20912438440702,0.04031965752755831
468,77.87799540955788,97.74791008449617,114.05383767461436,77.38614841710077,0.0499185432575713
469,77.69672703742128,97.95923866344917,125.26992885591439,78.45383353640896,0.04917480694699879
470,78.89979321139343,98.17383824176918,122.86003139150236,77.45783560473777,0.06499490950876696
471,70.79231534105766,97.75638571794322,116.47635782194558,80.83329003450237,0.009701975349867838
472,73.93923575120579,97.6621459604192,112.31207601775412,81.44147486361945,0.056686541091070075
473,85.4674970697781,98.01707620874402,119.27547710459284,76.35741965127004,0.0442003729112672
474,86.57987085400514,97.4563770305686,117.7702814306942,85.08426130402813,0.03322998767232096
475,79.00385584177448,97.45708743555741,120.56570228526512,76.07975079263754,0.03515026444460801
476,82.30622785222306,98.33968664147825,118.18441669422216,73.52879754473865,0.04570924670964073
477,81.24500061817415,97.42560298242067,109.96271569627496,81.5231122854602,0.0
478,92.31552323382095,98.3331562504546,118.05826530849421,76.73036746234264,0.035974208584169005
479,84.4782996457383,98.23129564642697,118.47190444465843,81.28516588302955,0.032483703507074135
480,79.48832963407693,97.1370966356047,123.1683051238703,70.38532559559788,0.06065566418645249
481,76.1778382375983,97.66121767383217,116.50900162694475,85.56982376593227,0.03388946634978959
482,73.57421471896971,98.59705470152369,128.39337336686282,82.68917363216161,0.0456977239965902
483,80.81385454346889,97.50941723443016,110.44179724674122,73.998093803348,0.08084553255322605
484,76.97459701886278,97.7677978688453,126.55583748901313,74.08489150461486,0.06988703039630847
485,74.31098516160931,98.23103044662595,118.87840514560948,86.68906361639011,0.06804542799886906
486,100.20852165431698,85.88513545422559,124.29792436171778,77.05048038600816,0.7355204752424508
487,75.67380798554242,97.87423055697775,120.39900742029367,76.66326060506951,0.06086064558579305
488,86.74856654029026,97.70124490265418,125.69777768012734,70.93579162340286,0.045322043990928124
489,83.5265590277978,98.71118493084926,118.06319017723594,78.59688717759379,0.04607813578646124
490,79.96810943473353,98.86944983189879,114.50689787411093,79.08912154065699,0.058193706874931
491,85.9197765555601,98.4894290253909,127.10252143635532,82.86197238707794,0.03806012823158135
492,80.30947323059047,98.04265907128251,119.4325967705893,74.4036862872621,0.07986006208886408
493,76.55486319468694,97.59586713917953,121.10779236812105,73.91885283103755,0.04679739720804126
494,86.09249630907863,97.58477779672172,126.17375957022398,81.80385053910591,0.0623672113251933
495,82.15564017473864,98.26125705263289,114.84022378952783,84.02692028490826,0.07911200958514597
496,75.85101538269417,98.20919911044435,122.97745448819629,73.71539059552846,0.07063307549150351
497,79.23864528766556,98.70079929647322,117.05052621768554,84.32605634519896,0.02182161794618951
498,76.49752698646097,98.32522504626807,119.33915322177815,80.15016736594728,0.05889791790019769
499,74.46880107614265,97.2484598491201,120.36139482692144,84.36722135629859,0.06701438788921293
500,83.70471019012656,98.52597380886147,112.49889069276531,79.71911855392953,0.06783726044321498
501,87.63766656188052,97.5009696863428,116.10581478589782,69.9108883300482,0.02773410331770738
502,74.40572970472344,97.80801436402382,126.7553644620657,79.39213047073585,0.03685929525965352
503,82.25187694676228,98.12510010312585,124.43095594292397,84.24057527468509,0.06989116471483243
504,77.39742972351269,98.99783374489198,119.68680211336383,76.42501592366514,0.034764792586347085
505,78.05149846494122,99.55495927800268,121.21561729256446,78.4481401243702,0.04400607886671372
506,77.63042430304452,98.3033615295681,118.52878747181771,79.29546598579608,0.08151751619003939
507,76.54403692128074,97.9084016906398,126.78291692913992,68.40194448052607,0.04904401499230421
508,80.1940865117793,98.26725282424027,118.99823711102918,86.6853903017499,0.03546451724332314
509,76.67619953435585,98.44382771293692,121.15921046067425,76.3944972804113,0.0324476528627419
510,81.08182730311935,97.83966618722141,125.73015072071033,82.0229417298912,0.05665438659170376
511,79.79904756220346,98.89760567795616,116.11314257577047,79.65319545540717,0.023337039830455823
512,79.04420781253437,98.1150353795957,127.79394592248447,85.03047622543744,0.04505328072207164
513,76.36974535183361,98.2488715445457,112.34769295128312,81.62422448971232,0.05666461069980044
514,77.69291467772666,98.33296212602723,128.148210655564,79.0603029139161,0.07598299641095335
515,83.02156490330303,98.21079330530723,118.13662208024013,76.42593962992288,0.06335096160739992
516,82.00366875049752,98.41947025023481,118.7865062608736,83.19140280552855,0.03571869764035643
517,76.08977902080579,97.69137340672654,110.54994914408529,72.50623478418153,0.07356838635127441
518,80.3973292217169,97.72084912302698,117.72602641311154,82.58356168110357,0.04400969924905045
519,83.00554849348715,97.44992288351415,114.80096734486558,75.60382099378052,0.025285939559011823
520,73.32237887551452,98.21975061531012,116.96176827313263,85.00913464782656,0.046559172814690554
521,82.17344076951974,98.38946825175606,119.3134451710556,80.64519817065079,0.07876338402291404
522,77.3495049642166,98.22888643307594,124.78895807236452,82.57649507140043,0.05330480100129851
523,82.28239467437264,98.83724621667376,121.03801675700313,80.32795525529887,0.05025043728659573
524,76.94696337382993,97.99720199058548,121.53838326700557,72.99049161943601,0.08274423289405708
525,72.78047159734193,98.33437082779626,114.52240305577219,76.55708334641865,0.02137290305891146
526,73.48983024846734,97.45414956193034,115.59622955198635,82.68955735044553,0.024288017718944555
527,80.19233978664553,97.8064501487628,128.99362509175657,80.66662326943937,0.01768307058066336
528,81.03889000688592,98.34776887878289,116.32399482618376,84.72395962122269,0.057452963729601104
529,76.38273349958237,98.42455105537157,128.2810412602865,81.61309825214869,0.05332986254230249
530,82.5543698351095,97.8530165261679,118.78469400559567,76.13319243718936,0.08085472734559553
531,73.35391975092416,97.96420037407097,120.01143968071752,76.81574344911746,0.054869501542735406
532,79.73568080541074,97.2410631266596,125.35182580114964,80.41166956209295,0.04191685681041395
533,75.15593520095017,97.8214853995967,126.35946210969328,70.74382373599958,0.050035897457562144
534,77.39265556879137,98.4451915817599,119.44593719860457,86.69376754249194,0.052354148369219165
535,80.18959468526566,98.28760250805328,118.05878473239231,81.76698694551023,0.01656477453343666
536,76.55834653886419,98.2503328606906,119.72039775738894,84.90813838819548,0.10420663288669786
537,78.4617778230807,98.02488684359048,121.68978764116059,73.67758423676332,0.06039742036203823
538,84.02517123685776,98.00353157931409,124.45651843434878,84.97826064142102,0.054200166160451785
539,77.6924325219074,97.66983943026328,120.02114929497075,88.925995644111,0.06230327968557161
540,83.34276844826057,98.34941421010127,123.09443149011577,74.71648657849073,0.0641882196117321
541,75.48117258136952,98.21048647219469,128.1917986613547,83.08560717961507,0.04718893028995137
542,82.11921671166112,98.2460094239964,121.90654806132392,80.00443977874917,0.037375177275185995
543,85.7662744826316,97.73698257866621,121.55826428002389,73.82226460700703,0.06198901372643408
544,70.11342199949084,96.92332854006438,112.40544587454966,81.97153588740748,0.05771421681062905
545,76.81241897811809,98.54857635587685,106.84634931585468,83.3344128193494,0.03380219801821184
546,82.30828850872216,97.7605812719958,121.94187864615084,77.5954937893246,0.07838071222734529
547,79.18781845582802,97.56861211797845,119.52587884359563,84.66366608102089,0.05586704072645967
548,81.48458349348523,98.34673945595699,117.4260866254263,73.33294637284321,0.06459638724535262
549,77.58405925313672,97.80399368004043,121.21765102093173,74.02097541420142,0.07783841775359839
550,80.3463591498916,98.5299681920233,119.69798135401545,80.546389582355,0.0504377764232967
551,79.37729105843168,98.30850297478835,125.6389012531695,80.10154111188909,0.05633904013968231
552,84.67112824663923,98.34178466160024,120.4305543412949,77.13370604630357,0.06620054477012233
553,81.01768337320485,97.31702214439973,116.26538357464916,83.23837774388754,0.03550277832399896
554,81.35041064830081,98.6059719926932,124.95083119479645,82.1235772568638,0.051081033256920025
555,78.35249213551013,98.13062526561693,118.91434462526898,83.43255628373606,0.052510971733022965
556,78.04957510371003,97.8153614303769,122.63268341836154,79.50745425859093,0.030878828966332112
557,78.26976724872152,98.07169423367112,117.612946469036,82.41032107191336,0.09635273577347758
558,81.57780856951318,97.11188238355084,116.75086557251282,78.21739878788003,0.021854131130151954
559,78.31606207671895,98.20432640574033,120.42084115092848,88.21527476034638,0.024037921926256846
560,81.15909942758566,97.48531424590897,120.06414321771842,76.74981691951206,0.07628453151407158
561,88.30160319458176,97.32366485707823,122.39913517683416,88.42118971783324,0.06426532501593085
562,83.48449881372677,97.23882040689105,118.65677123345128,80.13955178835764,0.029480703650384445
563,78.69590587132863,98.55634418749496,110.81820108114802,74.49795644172502,0.06214578030203386
564,84.80485568865578,97.68536830315361,117.83613058205806,85.4723174019544,0.0793570088999462
565,78.3676985079138,98.76686385495825,123.96909233571908,80.50360555357983,0.04939473884806029
566,71.84750185928858,97.73209926847385,118.51311960378447,83.40449639352096,0.10197645800149165
567,75.96765475633039,97.14632102120353,118.76808298742726,84.89542367417037,0.015518763782639292
568,72.51683231589658,97.44173778002568,124.93188252952969,81.3518222165801,0.06387646907718204
569,78.59394606383476,98.61790581000346,116.44013386370538,77.63103662074874,0.07333056672442007
570,80.0736735167582,97.92205091103166,112.2859839087855,83.902853510677,0.06782687803210494
571,86.70574924910113,97.7258563517547,119.19684440237253,80.00302202981838,0.045912885467087036
572,81.30770949505666,98.08000911292639,117.57913024375631,82.74343127443368,0.044191170359777016
573,79.12359788476455,98.25089136808377,115.16876840123373,71.38507770483416,0.05888290342174515
574,83.31762232473396,98.55869940795122,119.12310772050655,81.7879268680394,0.0663150897330414
575,71.15545876396845,98.72424961494646,122.45752823623391,77.44565669941989,0.06204946872564727
576,80.94245823243426,,119.95355719216091,86.61323854871412,0.0708011578158678
577,83.08346077554786,97.33697615695898,121.53490536343119,82.49234939155637,0.029622600858665298
578,74.08565501688064,97.79326741943837,129.06703849257713,80.95943098339718,0.04544458041752731
579,84.57501617282772,98.13014025329144,118.28560569221219,81.94523997340089,0.03119968135752492
580,81.35398562997766,97.5181205368947,121.39174317322335,76.00623658849312,0.04227774447827717
581,78.3388483443968,97.52142454255248,117.45393318700432,86.49302676211221,0.0703044178362861
582,82.53112746442514,98.17189394077494,115.76820140056513,87.96548167366763,0.05215967841450458
583,89.08277143121758,97.97567382421478,117.07546173291115,81.57165404219286,0.1021371832629954
584,80.72746502023398,98.0163984977058,117.60620714239155,86.36161427429455,0.05386812734379434
585,80.99288234520134,97.62075233264997,121.79737898773563,77.72340720530987,0.051193837611594725
586,78.16255640183903,97.88479964289712,131.7453789335038,76.81154573510008,0.052123658388804325
587,76.60062252214084,97.53788342786585,116.4197828186208,80.16369899491569,0.037243826142801285
588,83.32134326617698,98.4450992055624,117.91687347192268,81.7397641534716,0.04884326775244813
589,76.57566469636453,98.51762466736187,119.68438493444376,78.42405327502752,0.07255576054223292
590,80.28626494887757,97.07690606888096,121.97899424354874,82.15107276147394,0.05227941336255545
591,78.08937021293953,97.5352445699038,121.31775405977392,81.22555792829365,0.03413080540233057
592,81.91591930298557,97.25173537245496,126.42047896974059,76.00677289883578,0.0314983075904273
593,81.33464842114779,97.67498803279655,107.86803964732395,82.07517206980688,0.040995962166683136
594,84.1501597770316,97.95828101510482,108.06535064902164,83.45411297008609,0.05147726868821761
595,77.959934404581,97.27517739015073,117.52060913994926,80.68587727036156,0.07387173070952524
596,78.92050025882652,97.53907009343735,125.48650093771855,84.61059241304677,0.023190227172671267
597,76.08494513687077,97.49802131395926,112.17175984197202,75.13038482601219,0.04360347444222488
598,78.22282695969555,98.10363366469947,104.96183830153122,81.87180168852741,0.05288620038870158
599,81.50920197217941,98.03467216851813,122.85589703109605,75.3188771744129,0.013325884647411308
600,83.0279544665814,97.63913122333138,121.21828611851357,75.54367456706765,0.03332803434067187
601,76.41200984422909,98.02129634210996,114.54895796600285,77.47627666504884,0.036402229205276276
602,83.67976596230183,97.59243176978691,115.07230199639535,76.23175926570302,0.03408059252299003
603,85.72456485803859,97.66283016295777,115.15128140182662,77.80801672503544,0.053837790900432954
604,82.0564241766532,98.56826966931034,120.5526765873697,79.14339875715524,0.046788807809964056
605,88.01053895493024,98.33466005609652,116.86842361908496,83.34861794532554,0.038894277947979276
606,77.50887004922329,96.94752481777782,122.4703195948776,78.7153638451772,0.0585592525310527
607,75.72607917333151,97.94506755122147,105.72686668547804,73.65749717292162,0.08446149435292499
608,73.69048813189967,97.86878552556794,115.715740674361,84.56027138598064,0.08278513033483505
609,86.89021751441311,96.82184150998611,114.36973019544475,76.65163946553984,0.011544564558753273
610,83.62417403481221,97.7382478822801,118.71829660813754,79.76511829158149,0.06154144367670279
611,80.88504386669375,98.03071092564922,117.30976120754931,81.78614602776284,0.04643953419872324
612,82.32792819655445,96.63335846936101,123.98921889947883,80.79844167361114,0.053103106857307125
613,76.80676864302126,96.66876536801635,110.70331614169972,84.3767181900859,0.04203433932914903
614,91.19240389162167,97.5692334179855,120.22745738165376,81.91601257357104,0.052351772597744047
615,82.02695184199487,97.12903624601685,122.79168211605852,76.55476168121157,0.05302814792144038
616,82.04831743345312,97.20191263426406,129.28323718280978,88.71424869596665,0.038420964853021544
617,84.61447589156792,97.02935501088481,117.59117014453263,80.77733385335293,0.03207264904349638
618,83.7361174638596,96.98729426918891,121.62229302176259,79.41063909351398,0.04102608634761032
619,82.80828777496887,96.06159615060956,110.98068603718818,83.85570169222228,0.05468518528913532
620,78.8515249970107,97.18137697411609,108.04021897843488,80.99780378372029,0.061979926833685285
621,83.99996738827554,97.17539902305953,124.2238718789085,81.5969127717573,0.06706697954680294
622,89.74286308657128,96.40879456085189,119.97219853175964,89.96873599440275,0.040116199538661745
623,87.69711642623065,96.43463736401925,125.89256344899212,78.89951428697981,0.05567689134605474
624,88.78885388910793,95.62370799368858,113.13298555515125,78.72895642393041,0.06925005183906598
625,80.4719158177652,96.57927502901563,122.59951069764377,80.46631404804985,0.07331189790288256
626,78.6590303833952,96.54106227790406,129.34408920271926,84.28606374232416,0.04882334291736956
627,82.21497312497053,96.1568239545876,122.09852804178632,73.97386387923841,0.04558136550120775
628,83.0416915954635,96.68298204906276,121.38290752795524,72.13777643409398,0.053822484676727844
629,87.29622916113212,95.88665265967781,120.04278040412174,77.6515389175194,0.027005850542051887
630,76.25027570932863,96.26888014415485,112.14559271437044,73.46430816376285,0.04612780977928984
631,89.23900664696997,95.40963091790226,126.77786467855174,78.30067460989744,0.0648917279694626
632,82.58944491575116,95.84057291785146,116.94571180097466,82.00999878451717,0.06283894258887403
633,81.61462337121704,95.69805777037743,122.52241628191508,76.43700454579094,0.04459464791272222
634,79.37440129090564,95.8307747663896,112.18482846714373,74.29269369287464,0.05435436402174333
635,76.90406324542283,95.46624324699272,114.1027016774611,80.2773486468614,0.03350699319418625
636,86.91684340967316,95.51815631961382,127.17543699611117,83.45017393846068,0.0640698429645005
637,84.01810408351872,95.92980210921068,118.26348855521078,73.22010624593355,0.04844357127727054
638,78.66565975674048,95.2312823109111,127.26637738021272,83.28092959322393,0.04448097096607724
639,78.74585940838983,94.57926178520113,119.60884670470742,83.2692248149533,0.04276552327813227
640,82.68370684042338,96.19022819371345,110.7905111352107,83.81634040862652,0.04874212266200284
641,90.80360287968105,95.93904918699626,124.4603379986586,84.87392085948674,0.04104244710136083
642,83.18982251400867,94.53507670613847,117.05053841122196,88.80805569863847,0.06316286072005127
643,78.31628724793025,95.45894786235415,123.49344406758522,78.57563180552378,0.04209432903967639
644,83.44655794499852,94.79549248049615,120.12605433770041,80.43828632031143,0.08185928192054763
645,83.4393070632912,95.11160937947761,112.28440886028565,78.3342462670079,0.07930421006962762
646,73.8433259114552,95.0598637423591,120.82147382685285,80.00790737902324,0.03216913020290991
647,84.51436415808983,94.72843368373445,130.981115710764,86.13149342254525,0.05139408538858561
648,83.90847664426596,94.38664065713968,122.4649322925723,74.61994206427732,0.0369868675732761
649,87.71771136529394,94.36613886981502,119.71241123497269,76.5558013113377,0.043467048736227774
650,92.42938142676124,94.1861993442728,125.37671700978449,85.50872374601825,0.09004854935289594
